dsac_lif_00509,isolate,isoleer,ukuhlukanisa,hlukanisa,,,hlukanisa,-hlukanisa,,tlhaolela,-hlaola,-qhelela thoko,fhambanya,hambanyisa,,,,,,,beela thoko,,,,,,,,,,,kgapela thoko,,,,,,,,,,,
dsac_lif_00510,issue <n.>,kwessie,udaba,umba,,,ludzaba,indaba ekhulunywako,,ntlhatherisano,tabakgolo,taba,fhungo,mhaka,saak,,,,,,,,,vraagstuk,,,,,,,,,,,,,,,,,,,
dsac_lif_00511,jack-knife {swimming},knipmes,ukutshuzela emanzini ugobile,untywilo,i-jack-knife,ijekhinayifu,kungena emantini ugobekile,indlela yokudayiva,i-jack knife,thobuelokopololo,jekenaefe,jeknaefe,dzhekinaifi,jekinayifi,knipmesduik,,,,mokgwa wa go rutha ka go phethonkgana pele o tsena ka meetseng ka hlogo,indlela yokutshuza i-jack-knife,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00512,javelin {athletics},spies,ijavelini,ijavelina,,,ijavelini,ijavelina,,lerumotshameko,tšabelini,javeline,dzhaveḽini,xitlhadyana,werpspies,,,,,,javeline,javhelini,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00513,jealous,jaloers,onomona,-nomona,,,-nemona,-nesikhwele,-nomona,-lefufa,-tsebafela,-lefufa,-vhivhaho,mavondzo,naywerig,-nesikhwele,,,-monafalela,,-monafala,,,afgunstig,,,-mona,,,,,-fufega,,,,,,,,,,,
dsac_lif_00514,jealousy <n.>,jaloesie,umona,umona,,,kuba nemona,umona,isikhwele,lofufa,mona,lefufa,vivho,vondzoka,naywer,kuba nesikhwele,,,tseba,,,,,afguns,,,mona,,,,,,,,,,,,,,lehufa,,
dsac_lif_00515,job <n.>,werk,umsebenzi,umsebenzi,ijobhu,,umsebenti,umsebenzi,,tiro,mošomo,mosebetsi,mushumo,ntirho,,litoho,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00516,jockey,jokkie,ujokhi,inkweli,idyoki,,umgibelimahhashi,ujoki,umkhwelipera,mopalamapitsebelo,mokatiši,joki,mugadisi wa bere,mujahisatihanci,,jokhi,,,,,joki,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00517,joke,grap,ihlaya,isiqhulo,,,lihlaya,ihlaya,,motlae,swaswa,motlae,mudai,misawu,gekskeerdery,,muswaswo,,moswaso,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00518,journal {magazine},vaktydskrif,ijenali,ijenali,ulindixesha,,ijenali,ijenali,,lokwalopaka,kgatišobaka,jenale,dzhenaḽa,jenali,,,,,tšenale,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00519,journalist,joernalis,intatheli,intatheli,,,intsatseli,umbikiindaba,,mokwaladikgang,mmegaditaba,moqolotsi wa ditaba,ramafhungo,n'wamahungu,,,,,,,mmegadikgang,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00520,Judaism,Judaïsme,inkolo i-Judaism,inkolo yobuJuda,,,Bujuda,ikolo yobuJuda,i-Judaism,Judaism,Judaism,Bojuta,Judaism,Xijudayizimu,Jodedom,,,,tumelo ya Sejuta,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00521,judge <v.>,oordeel,ukwahlulela,gweba,,,hlulela,-gweba,-hlulela,atlhola,-ahlola,-ahlola,haṱula,avanyisa,,gweba,,,,,,ahlula,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00522,judge <n.>,regter,umehluleli,ijaji,umgwebi,,umehluleli,umahluleli,umgwebi,moatlhodi,moahlodi,moahlodi,muhaṱuli,muavanyisi,,lijaji,,ijaji,,ijaji,,muahluri,,,,umgwebi,,,,,,,,,,,,,,,,,
dsac_lif_00523,juice,sap,ijusi,ijusi,,,ijuzi,ijuzi,,matute,matutu,lero,dzhusi,juzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00524,jump,spring,ukugxuma,xhuma,,,zuba,-eqa,,tlola,-fofa,-qhoma,fhufha,tlula,,eca,,,-taboga,,,thamuka,,,,,-tlola,,,,,,,,,,,,,,,,
dsac_lif_00525,jury,jurie,isigungu sabahluleli,ijuri,,,libandla lebahluleli,ijuri,,baatlhodi,baahlodi,juri,dzhuri,vaqamuli,,ijuri,,,,ijuri,juri,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00526,justice {fairness},geregtigheid,ubulungiswa,ubulungisa,,,bulungiswa,ubulungiswa,,bosiamisi,toka,toka,vhulamukanyi,vululami,regverdigheid,,,,,,,vuavanyisi,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00527,kilojoule,kilojoule,isikali ikhilojuli,ikhilojowuli,ikJ,,ikhilojowuli,ikhilojowuli,i-kJ,kilojule,khilotšule,khilojule,khiḽodzhouḽu,kilojowulu,kJ,i-kJ,,,,i-kj,,,,,,,,,,,kJ,,,,,,,,,,,,
dsac_lif_00528,kind,goedhartig,ububele,ukuba nobuntu,ukuba nenceba,ukulunga,-lungile,-nomusa,-nesisa,siame,-loka,-mosa,-lugaho,musa,goedig,-nemusa,-vha na vhuthu,,,,,tintswalo,vunene,,,-neluvelo,,,,,,,,,,,,,,,,,
dsac_lif_00529,kinship,stamverwantskap,ubuhlobo,ubuhlobo,ulwalamano,uzalwano,buhlobo,ubuhlobo,,losika,moloko,tswalano,vhushaka,vuxaka,bloedverwantskap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00530,knife,mes,ummese,imela,imesi,isitshetshe,umukhwa,umukhwa,,thipa,mphaka,thipa,lufhanga,mukwana,,ummese,,,thipa,umukhwa,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00531,Koran,Koran,iKurani,iKorani,,,Ikurani,iKorani,,Koran,Koran,Korane,Koran,Korani,Qoer'aan,,Qur'an,,,,,,,Koer'aan,Qur'aan,,,,,,Qur'an,,,,,,,,,,,,
dsac_lif_00532,kraal,kraal,isibaya,isibaya,ubuhlanti,uthango,sibaya,isibaya,,lesaka,kgoro,motse wa sot,danga,muti,,,,,,,,,,,,,lehae la sot,,,,,,,,,,,,,,,,
dsac_lif_00533,kwashiorkor,kwasjiorkor,ikhwashu,ikhwashi,,,ikhwashiyokho,ikhwatjhiyoko,ikhwatjhi,kwashioko,khwašiokho,kwashioko,khwasho,nkhwaxu,,ikhwashi,khwashioko,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00534,labour {physical work},arbeid,umsebenzi,umsebenzi,,,umsebenti,umsebenzi,,tiro,mošomo,mosebetsi,mushumo,nsebenzi,werk,,,,,,,,,,,,,,,,labor <United States>,,,,,,,,,,,,
dsac_lif_00535,lane,laan,ulayini,ilayini,umzila,,umugca,umtletlana,indledlana,tselana,leine,leine,ḽeini,ntila,baan,umlayini,,,sekgoba sa gare ga methaladi ye mebedi tseleng,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00536,language,taal,ulimi,ulwimi,,,lulwimi,ilimi,,puo,polelo,puo,luambo,ririmi,,,,,leleme,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00537,language group,taalgroep,abalimi lunye,iqela lolwimi,,,buhlanga,isizwe,,setlhophapuo,setšhaba sa leleme le tee,babui ba puo,lushaka,ntlawa wa vavulavuri va ririmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00538,larva,larwe,iqhimiza,umbungu,,,sibungu,isibungu,,mokone,sebokwana,seboko,tshivhungu,xivungu,,,,,laba,,sebokosei,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00539,lava,lawa,ubindi,udaka lwentaba-mlilo,,,ludzaka lwentsabamlilo,ilava,,lava,lava,lava,ḽava,lavha,,ilava,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00540,lawyer,regsgeleerde,ummeli,igqwetha,,,ummeli,igcwetha,,mmueledi,ramolao,ramolao,ramilayo,gqweta,regspraktisyn,,axennḓe,,,,,,,prokureur,,,,,,,,,,,,,,,,,,,
dsac_lif_00541,leader,leier,umholi,inkokeli,,,umholi,umdosiphambili,umrholi,moeteledipele,moetapele,moetapele,murangaphanḓa,murhangeri,aanvoerder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00542,learning area,leerarea,isifundo,isifundo,,,sifundvo,isifundo,ikoro yeemfundo,karolothuto,karolothuto,lekala la thuto,sia ḽa ngudo,xiyenge xa dyondzo,studiegebied,,,,,,,,,vakgebied,,,,,,,,,,,,,,,,,,,
dsac_lif_00543,learning programme,leerprogram,uhlelo lokufunda,isicwangciso sokufunda,,,luhlelosifundvo,ihlelo lokufunda,,lenaneothuto,lenaneothuto,lenaneo la thuto,mbekanyamushumo ya ngudo,nxaxameto wa dyondzo,studieprogram,,,,,,,nongonoko wa dyondzo,,studeerprogram,,,,,,,,,,,,,,,,,,,
dsac_lif_00544,lecture <n.>,lesing,isifundo,isifundo,,,sifundvo,isifundo,,tlhatlhelelo,thuto,thuto,pfumbudzo,vuleteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00545,legend {story},legende,umzekeliso,ibali elibuntsomirha,,,insimi,inolwana-mlando,,noolwane,nonwane,tshomo,lungano,ntsheketo,oorlewering,,,,,,,xitori,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00546,leisure,vrye tyd,umthebeleko,ulonwabo,,,kutitfokotisa,isikhathi sokuzigedla,,boiketlo,nako ya boiketlo,boiketlo,tshifhingawe,nkarhi wo humula,ledige tyd,kutijabulisa,tshifhinga tsha u awela,,maitišo,,boitapolosa,nkarhi wo wisa,,ontspanning,,kukhibika,moroba,,,,,,,,,,,,,,,,
dsac_lif_00547,lemon,suurlemoen,ulamula,ilamuni,,,lilamula,uswiri,,ratsuru,swiri,sirilamunu,tshikavhavhe,xikwavava,,liswiri,,,,umncwencwe,,,,,,lilemoni,,,,,,,,,,,,,,,,,
dsac_lif_00548,lesson,les,isifunjwana,isifundo,,,sifundvo,isifundo,,thuto,thuto,thuto,ngudo,dyondzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00549,liberation,bevryding,ukukhulula,inkululeko,ukukhululwa,,kukhulula,ukukhulula,,kgololosego,tokologo,tokoloho,mbofholowo,ntshuxeko,vrymaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00550,librarian,bibliotekaris,usomtapolwazi,usomathala eencwadi,unoncwadi,,somtapolwati,isisebenzi sebulungelo leencwadi,usomtaponcwadi,molaeborari,rabokgobapuku,molaeborari,muḽaiburari,mulayiburari,,somtapomabhuku,,,,,,,,,,somtapotincwadzi,,,,,,,,,,,,,,,,,
dsac_lif_00551,library,biblioteek,umtapolwazi,ithala leencwadi,ilayibhrari,,umtapolwati,ibulungelo leencwadi,umtapo weencwadi,laeborari,bokgobapuku,laeborari,ḽiiburari,layiburari,boekery,umtapomabhuku,,ilayibhrari,,,,,,,,umtapotincwadzi,,,,,,,,,,,,,,,,,
dsac_lif_00552,lifeguard,lewensredder,umqaphibabhukudi,umhlanguli-manzini,,,umhlengi,umhlanguli,,mofalosi,mohlakodiši,mopholosi,muphulusi,muponisavutomi,strandwag,,,,,,,,,menseredder,,,,,,,lifesaver,,,,,,,,,,,,
dsac_lif_00553,lifeline,lewenslyn,uphondo lukasalayedwa,umnxeba wohlangulo,,,luchumano lwasebungotini,umtato wesizo labasengozini,,tselatlhaeletsano,tselakgokagano,mokgwa wa pholoso,luṱingo lwa thuso,riqingho ra xilamulelamhango,noodlyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00554,life orientation,lewensoriëntering,isifundo ngempilo,isifundo ngezobomi,,,emakhono ekuphila,ijayezopilo,,itlwaetsotshelo,tlwaetšophelo,thuto ya phedisano,ḓivhavhutshilo,mitolovelo ya swa vutomi,lewensvaardighede,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00555,limit,grens,umkhawulo,umda,,,umkhawulo,umkhawulo,,tekanyo,kgaolelo,moedi,mugumo,mpimo,perk,,tshikalo,,magomo,,tekanyetso,,,,,,qola,,,,,seelo,,,,,,,,,,,
dsac_lif_00556,limited overs {cricket},beperkte boulbeurte,ama-ova anomkhawulo,unyino kwiiowuva,,,ema-ova lalinganiselwe,ikhawulelo lama-ova,,dipalelotekanyetso,dioubara tše di kgaoletšwego,ovara tse lekantsweng,ovara dzo elwaho,tiovha leti pimiweke,,,,,,,,,,,,,ovara tse sehetsweng moedi,,,,,,,,,,,,,,,,
dsac_lif_00557,linguistic <adj.>,linguisties,okolimi,-nxulumene nolwimi,-phathelene nolwimi,,-phatselene nelulwimi,-phathelene nelimi,-kwelimi,- puo,-maleme,-puo,-zwa nyambo,- ririmi,taalkundig,-kwelulwimi,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00558,liquor,sterk drank,utshwala obuthonsisiwe,utywala,,,tjwala,utjwala,,bojalwa,senotagi,jwala,tshikambi,byalwa,drank,,,,bjala,,nnotagi,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00559,literacy,geletterdheid,ulwazi lokufunda nokubhala,ukwazi ukufunda nokubhala,ilitheresi,,kwati kufundza nekubhala,ukwazi ukufunda nokutlola,,bokgonipuiso,bokgoni bja go ngwala le go bala,tsebo ya ho bala le ho ngola,vhukoni ha u vhala na u ṅwala,vuswikoti byo hlaya no tsala,,,,,,,kitsopuisokwalo,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00560,literate <adj.>,geletterd,ukwazi ukufunda nokubhala,-ba nokufunda nokubhala,,,-fundzile,-aziko ukufunda nokutlola,,-kitsopuisokwalo,-kgonago go ngwala le go bala,-tsebang ho bala le ho ngola,a konaho u vhala na u ṅwala,-ku kota ku hlaya no tsala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00561,litter <n.>,rommel,izibi,inkunkuma,,,inkhukhuma,iinzibi,,kgotlhelo,tšhila,tshila,tshika,malakatsa,vullis,imfucuta,mathukhwi,,,,leswe,,,vuilgoed,,,,,,,,,,,,,,,,,,,
dsac_lif_00562,litterbug,morsjors,ixamba,ixelegu,umngcolisi,,lidlabha,itjhapha,umsilaphazi,moleswafatsi,mošilafatši,mosilafatsi,mutshikafhadzi,muthyakisi,rommelstrooier,linuku,,idlabha,,,mokgotlhedi,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00563,loan <n.>,lening,imalimboleko,imali-mboleko,,,sikweleti,imalimboleko,isikwelede,kadimo,kadimo,kadimo,khadzimiso,xikweleti,,,,,,,,,,,,,lounu,,,,,,,,,,,,,,,,
dsac_lif_00564,locomotion,voortbeweging,ukuhamba,intshukumo,,,kunyakata,ukukhamba,,motsamao,mosepelo,motsamao,mutshimbilo,mfambamfambo,beweging,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00565,long jump {athletics},verspring,umgxumelakude,umdlalo wokutsibelakude,,,kweca,umeqomude,,motlololeele,motabogotelele,longjampo,nzambo ya fhasi,ntlulogoza,,,phuphelakule,,,,,ntlulo wo nava,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00566,love <v.>,liefhê,ukuthanda,thanda,,,tsandza,-thanda,,rata,-rata,-rata,lufuno,rhandza,bemin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00567,loyal,lojaal,othembekile,-thembeka,,,-tsembekile,-thembekileko,,tshepega,-botegelago,-tshepahalang,-fulufhedzea,-tshembheka,getrou,,,,,,ikanyega,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00568,lunch,middagete,isidlo sasemini,isidlo sasemini,ilantshi,,ilantji,idina,ukudla kwemini,dijotshegare,matena,dijo tsa motsheare,tshiswiṱulo,swakudya swa nhlikani,middagmaal,idina,,,dijo tša mosegare,,,,,middagmaaltyd,noenmaal,,,,,,,,,,,,,,,,,,
dsac_lif_00569,lunchtime,etenstyd,isikhathi sesidlo sasemini,ixesha lesidlo sasemini,ixesha lelantshi,,sikhatsi selantji,ilantji,isikhathi sokudla kwemini,nakodijotshegare,nako ya matena,nako ya dijo tsa motsheare,tshifhinga tsha tshiswiṱulo,nkarhi wa swakudya swa nhlikani,middagete,sikhatsi sedina,,,nako ya dijo tša mosegare,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00570,macramé,macramé,ukubhonqa,ukuluka,ukuphotha,imakhrame,kweluka,ukuhlobisa ngesino,ukukghabisa ngesino,mologo,makerame,moloho,macramé,vuluki bya makhiremi,,,muluko wa makhreni,,mohuta wa mologo,ukucana,makerame,makhiremi,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00571,magazine,tydskrif,iphephabhuku,imagazini,ulindixesha,,liphephabhuku,imagazini,,makasine,kgatišobaka,makasine,magazini,magazini,,imagazini,,,makasine,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00572,main points <usually in plural>,hoofpunte,amaphuzu amqoka,amanqaku angundoqo,amanqaku aphambili,,emaphuzu labalulekile,amaphuzu aqakathekileko,,dintlhakgolo,dintlhakgolo,dintlhakgolo,mbuno,tinhlankulu,sleutelpunte,,,,,,,,,kernpunte,,,,,,,,,,,,,,,,,,,
dsac_lif_00573,maize,mielies,ummbila,umbona,,,ummbila,isiphila,,mmidi,lefela,poone,vhele,mavele,,,ḽivhele,,,uhlamvu lommbila,mmopo,,,,,,,,,,mealies,,,,,,,,,corn,,,
dsac_lif_00574,"maltreatment {human rights, e.g. children}",mishandeling,ukuphatha kabi,impatho-mbi,,,kuhlukunyetwa,ukuhlukunyezwa,ukuphathwa kumbi,tshotlo,tshwarompe,tshotlo,thambudzo,makhomelo ya tihanyi,,kuphatfwa kabi,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00575,manage <v.> {succeed},regkom,ukuphumelela,kwazile,phumelele,-ba nako,phumelela,-kghona,,kgona,-kgona,-atleha,kona,fikelela,hanteer,khona,,,,,atlega,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00576,Mandrax <tradename>,Mandrax,i-Mandrax,isiyobisi iMandraksi,,,Imendreksi,imendreksi,,Mandrax,Mandrax,Mandrax,Manḓirakisi,Mandirakisi,,,Mandrax,,dipilisi tša ditagi,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00577,march <v.> {protest},opruk,ukumasha,-enza umngcelele,,,shuca,tjhagala,,mogwanto,-gwanta,-hwanta,gwalaba,macha,optrek,masha,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00578,margarine,margarien,imajarini,imajarini,,,imajarini,imajarini,,majerine,matšarine,majarine,madzharini,majarini,kunsbotter,,muluko wa makhreni,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00579,market <n.> {place},mark,imakethe,imarike,,,imakethe,imakethe,,mmaraka,mmaraka,mmaraka,makete,makete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00580,marriage <n.> {ceremony},bruilof,ukugcagca,umtshato,,,kwendza,ukwenda,ukuthatha,lenyalo,lenyalo,lenyalo,mbingano,mucato,troue,kushada,,ukutjhada,nyalo,,,,,huwelikseremonie,,kuteka,,,,,,,,,,,,,,,,,
dsac_lif_00581,marriage {legal},huwelik,ukuganana,umtshato,,,umshado,umendo,umtjhado,lenyalo,lenyalo,lenyalo,mbingano,vukati,,umendvo,,ukuthatha,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00582,marriage certificate,huweliksertifikaat,isitifiketi sokuganana,isiqinisekiso somtshato,isatifiketi somtshato,,sitifiketi semshado,isitifiketi somtjhado,,setifikeitinyalo,sethifikheiti sa lenyalo,lengolo la lenyalo,ṱhanziela ya mbingano,xitifikheti xa vukati,trousertifikaat,,,,lengwalo la bohlatse la lenyalo,isitifiketi somendo,lekwalo la lenyalo,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00583,massage <n.>,massering,umcumbazo,ukuphululwa,ukumasajwa,,kumasaja,ukuphulula,ukumasaja,sidila,masatše,ho sedila,tsiḓulula,ku masaja,,kushikisha,u masadzha,,tšhidulo,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00584,mass production,massaproduksie,umkhiqizo omningi,imveliso eninzi,,,kukhicita ngebunyenti,umkhiqizo omnengi,,tlhagisontsi,tšweletšontši,tlhahiso ka bongata,vhubveledzi vhunzhi,swikumiwanyingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00585,measles,masels,isimungumungwane,imasisi,,,incubulunjwane,umasela,umungu,mmoko,mooko,maselese,tshifumbu,swimungwamungwani,,,,,,,mmasele,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00586,Mecca,Mekka,i-Mecca,iMekha,,,iMekha,iMekha,,Mecca,Mecca,Mecca,Mecca,Mecca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00587,media,media,imithombo yezokwazisa,amajelo eendaba,,,betindzaba,iimbikiindaba,,boradikgang,boraditaba,mediya,vhoramafhungo,xihangalasamahungu,die media,betekusakata,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00588,mediator,bemiddelaar,umlamuli,umlamli,,,umlamuli,umlamuli,,moletlanyi,mmoelanyi,monamodi,mulamuli,mulamuri,,,,,molamodi,,moruanyi,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00589,medical help,mediese hulp,usizo lezokwelapha,uncedo lwezonyango,,,lusito lwekwelapha,isizo lezokwelapha,,thusokalafi,thušo ya tša kalafo,thuso ya bongaka,thuso ya zwa dzilafho,mpfuno wa swa vutshunguri,mediese bystand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00590,medical personnel,mediese personeel,isisebenzi kwezokwelapha,igosa lezonyango,umsebenzi wezonyango,,sati setekwelapha,isazi sezokwelapha,,modiredikalafi,mošomedi wa tša kalafo,setsebi sa kalafo,muḓivhi wa zwa dzilafho,xitivi xa swa vutshunguri,,ingcweti yetekwelapha,,,,,,mutirhi wa swa vutshunguri,,,,sisebenti setekwelapha,,,,,,,,,,,,,,,,,
dsac_lif_00591,medical school,mediese skool,isikole sezifundo zobudokotela,isikolo sezonyango,,,sikolo setekwelapha,isikolo sezokwelapha,,sekolokalafi,sekolo sa tša kalafo,sekolo sa bongaka,tshikolo tsha vhudokotela,xikolo xa swa vutshunguri,skool vir geneeskunde,,tshikolo tsha zwa mishonga,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00592,medical training,mediese opleiding,uqeqesho kwezokwelapha,uqeqesho kwezonyango,,,ceceshelwa kwelapha,ibandulo lezokwelapha,,bokatisetsakalafi,tlhahlo ya tša kalafo,thupelo ya bongaka,pfumbudzo ya zwa dzilafho,vuleteri bya swa vutshunguri,geneeskundige opleiding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00593,memory {ability to remember},geheue,ukukhumbula,inkumbulo,ukugcina,,kukhumbula,ukukhumbula,,kgopolo,kgopolo,kgopolo,muhumbulo,ku tsundzuka,,inkhumbulo,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00594,mental,verstandelik,okwengqondo,-engqondo,,,-kwengcondvo,-kwengqondo,-komkhumbulo,- tlhaloganyo,-kgopolo,-ya kelello,-muhumbulo,-swa miehleketo,geestelik,,,-kwehloko,-monagano,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00595,mentally handicapped,verstandelik gestrem,ukukhubazeka kwengqondo,ukugula ngengqondo,,,kusangana,-khubazeke ngokwengqondo,-khubazeke ngokomkhumbulo,kgolefalotlhaloganyo,go golofala kgopolo,holofetseng kelellong,u lwala muhumbulo,ku tsoniwa emiehleketweni,geestelik gestrem,kukhubateka engcondvweni,,-gula ngengqondo,,,,,,,,kugula engcondvweni,,,,,mentally disabled,,,,,,,,,mentally challenged,,,
dsac_lif_00596,milestone,mylpaal,umgama,isiganeko esibalulekileyo ebomini,isiganeko esingalibalekiyo ebomini,,ligcatfu,isigaba sepumelelo epilweni,,phitlhelelo,sešupo sa katlego bophelong,mokolokotwane,tswikelo,ku fikelela swa nkoka evuton'wini,,sigaba semphumelelo,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00597,military <n.> {referred to as the military},weermag,amasosha,amajoni,umkhosi,,emasotja,amasotja,amajoni,sesole,sešole,sesole,mmbi,masocha,,,,,bošole,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00598,mime <v.>,mimeer,ukulingisa buthule,ukulinganisa ngamalungu omzimba,,,lingisa buthule,-dlala buthule,-lingisa buthule,bebentsha,-ekiša,-maema,edzisela nga nyito,encenyeta,,lingisa bubindze,maima,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00599,mime <n.>,mimiek,isilingisabuthule,ulinganiso ngamalungu omzimba,,,kulingisa buthule,umdlalo buthule,,pebentsho,papadikekišo,maeme,ḓirama ya tshiedzisa,encenyeto,gebarespel,kulingisa bubindze,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00600,mince,maalvleis,inyama egayiwe,inyama esiliweyo,iminsi,,inyama legayiwe,inyama esiliweko,inyama egayiweko,namasitsweng,nama ye e šitšwego,minse,minsi,nyama yo gayiwa,gemaalde vleis,,ṋama yo gaiwaho,,,,minse,makanyanisi,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00601,mind,verstand,ingqondo,ingqondo,,,ingcondvo,umkhumbulo,ingqondo,tlhaloganyo,mogopolo,kelello,muhumbulo,miehleketo,intellek,,,,monagano,,,mianakanyo,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00602,mindmap,geheuekaart,isithombemqondo,imephu-zimvo,isicwangciso-ngcinga,,libalavemcondvo,imebhengqondo,,mmepetlhaloganyo,mmapa wa go gakolla,mmapa wa mohopolo,mepe wa muhumbulo,mepe wa miehleketo,breinkaart,,,,,,,mepe wa mianakanyo,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00603,mineral,mineraal,isimbila,isimbila,iminerali,,iminerali,isenjiwa,iminerali,setswammung,minerale,minerale,mineraḽa,xicelwa,delfstof,simbiwa,,,seraša,,serašwa,,,,,,,,,,,minerale,,,,,,,,,seepša,,
dsac_lif_00604,mining area,mynbougebied,imayini,ummandla wemigodi,ummandla wezimbiwa,,imayini,imayini,,moepo,lefelo la moepo,merafong,vhupo ha mugodini,ndhawu ya timayini,myngebied,,vhupo ha mimaini,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00605,mining industry,mynbedryf,imboni yezimayini,ushishino lwemigodi,,,imboni yetimayini,ibubulo lezenjiwa,ibubulo lokumayina,bodirelomoepo,intaseteri ya moepo,indasteri ya merafo,nḓowetshumo ya migodini,khamphani ya migodi,mynbousektor,,nḓowetshumo ya mimaini,,,izimayini,,khamphani ya timayini,,mynwese,,,,,,,,,,,,,,,,,,,
dsac_lif_00606,minute,baie klein,okuncu,ncinane,,,-ncane,-ncancani,,nnyennye,-nyenyane,-nyane,-ṱukusa,solekana,piepklein,,,,,okuncinyane,potlana,tsongahala,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00607,miserable <adj.>,beroerd,olusizi,-lusizi,-nxungupheleyo,-ngakhululekanga,-lusizi,-nesizi,,-tenegophetelelo,-nyamilego kudu,-hlokofetseng,-ṱanganana,-nkantsako,ellendig,,,,,,-tlhakatlhakana,,,misrabel,,,,,,,,,,,,,,,,,,,
dsac_lif_00608,mission,sending,umsebenzi ojutshiwe,umnqophiso,idinga,umsebenzi,umgomo,imitjhini,,borongwa,lesolo,thomo,vhurumiwa,mixini,missie,,,,,imishini,,,,,,,,,,,,,,,,,,,,,,,
